,고객ID,가입날짜,최초거래날짜,최근거래날짜,구매횟수,구매제품수,구매원가,할인가,배송료,총결제금액,평균결제금액,평균할인차액,평균할인비율,구매제품평균금액
1182,USER_1182,2017-07-04,2019-02-20,2019-07-12,25,385,5180.57,4890.05,162.49,5052.54,202.1,-11.62,0.06,12.7
1183,USER_1183,2017-11-28,2019-04-04,2019-11-11,20,134,3944.7000000000003,3707.15,123.5,3830.65,191.53,-11.88,0.06,27.67
1184,USER_1184,2017-08-08,2019-06-11,2019-12-19,15,46,1995.48,1748.15,126.45,1874.6000000000001,124.97,-16.49,0.13,38.0
1185,USER_1185,2017-04-18,2019-03-17,2019-08-11,59,231,8088.75,7219.0,543.82,7762.82,131.57,-14.74,0.11,31.25
1186,USER_1186,2018-04-17,2019-05-01,2019-11-28,38,190,8214.36,7761.72,311.95,8073.67,212.46,-11.91,0.06,40.85
1187,USER_1187,2018-12-25,2019-03-15,2019-12-14,27,905,8509.79,8312.51,342.57,8655.08,320.56,-7.31,0.02,9.19
1188,USER_1188,2017-12-26,2019-12-22,2019-12-22,13,175,2503.27,2386.6,93.08,2479.68,190.74,-8.97,0.05,13.64
1189,USER_1189,2018-04-17,2019-03-05,2019-03-05,3,14,275.97,275.97,19.5,295.47,98.49,0.0,0.0,19.71
1190,USER_1190,2016-05-24,2019-01-27,2019-12-06,25,68,4338.07,4088.25,161.0,4249.25,169.97,-9.99,0.06,60.12
1191,USER_1191,2017-07-04,2019-06-05,2019-12-12,39,101,6796.650000000001,6057.42,260.96,6318.38,162.01,-18.95,0.12,59.97
1192,USER_1192,2019-07-02,2019-05-16,2019-09-26,36,461,7161.54,6275.56,388.75,6664.31,185.12,-24.61,0.13,13.61
1193,USER_1193,2019-01-01,2019-01-23,2019-01-23,7,14,2015.42,1981.6,45.5,2027.1,289.59,-4.83,0.02,141.54
1194,USER_1194,2017-08-08,2019-05-05,2019-10-23,15,254,2610.4,2468.88,121.57000000000001,2590.4500000000003,172.7,-9.43,0.05,9.72
1195,USER_1195,2018-03-13,2019-02-07,2019-10-04,51,280,10219.37,9718.87,463.42,10182.29,199.65,-9.81,0.05,34.71
1196,USER_1196,2017-08-08,2019-07-13,2019-11-27,14,26,2887.9,2636.02,90.0,2726.02,194.72,-17.99,0.09,101.39
1197,USER_1197,2019-01-29,2019-02-10,2019-10-05,36,107,6395.97,5922.62,301.13,6223.75,172.88,-13.15,0.08,55.35
1198,USER_1198,2015-12-29,2019-05-03,2019-05-03,22,277,2136.84,2010.12,133.0,2143.12,97.41,-5.76,0.06,7.26
1199,USER_1199,2016-04-19,2019-12-01,2019-12-01,7,20,1032.15,941.8700000000001,50.980000000000004,992.8500000000001,141.84,-12.9,0.09,47.09
1200,USER_1200,2019-03-12,2019-03-10,2019-03-11,32,152,5820.12,5533.58,307.85,5841.43,182.54,-8.95,0.05,36.41
1201,USER_1201,2017-12-26,2019-04-05,2019-04-05,1,3,10.53,10.35,6.5,16.85,16.85,-0.18,0.01,3.45
1202,USER_1202,2017-04-18,2019-10-03,2019-10-03,29,231,4556.28,4396.79,216.44,4613.23,159.08,-5.5,0.03,19.03
1203,USER_1203,2016-10-25,2019-08-04,2019-08-05,49,322,6933.75,6556.44,322.96999999999997,6879.41,140.4,-7.7,0.05,20.36
1204,USER_1204,2016-02-02,2019-01-21,2019-03-21,9,126,2040.44,1906.07,98.8,2004.87,222.76,-14.93,0.07,15.13
1205,USER_1205,2019-09-10,2019-06-18,2019-09-11,5,53,1442.54,1354.1,50.84,1404.94,280.99,-17.69,0.06,25.55
1206,USER_1206,2018-10-23,2019-12-24,2019-12-24,1,1,133.43,133.43,6.5,139.93,139.93,0.0,0.0,133.43
1207,USER_1207,2018-08-07,2019-05-18,2019-12-27,15,50,2435.23,2223.23,106.9,2330.13,155.34,-14.13,0.09,44.46
1208,USER_1208,2016-09-13,2019-05-16,2019-05-16,21,86,2856.51,2764.42,142.71,2907.13,138.43,-4.39,0.03,32.14
1209,USER_1209,2019-01-29,2019-07-12,2019-11-03,5,9,175.75,156.04,30.0,186.04,37.21,-3.94,0.11,17.34
1210,USER_1210,2018-07-03,2019-04-19,2019-04-19,1,1,22.64,22.64,6.0,28.64,28.64,0.0,0.0,22.64
1211,USER_1211,2019-05-21,2019-11-07,2019-11-07,19,31,4170.39,3896.17,131.18,4027.3500000000004,211.97,-14.43,0.07,125.68
1212,USER_1212,2018-01-02,2019-11-27,2019-12-04,15,71,3593.6499999999996,3265.46,172.16,3437.62,229.17,-21.88,0.1,45.99
1213,USER_1213,2018-12-25,2019-06-26,2019-12-26,51,358,8739.32,7974.39,522.6,8496.99,166.61,-15.0,0.09,22.27
1214,USER_1214,2016-08-09,2019-03-18,2019-03-18,11,116,1613.8,1566.67,166.55,1733.22,157.57,-4.28,0.03,13.51
1215,USER_1215,2015-12-01,2019-04-02,2019-08-22,7,632,1799.4700000000003,1530.0,49.99,1579.9900000000002,225.71,-38.5,0.17,2.42
1216,USER_1216,2019-01-29,2019-11-21,2019-11-21,9,31,2768.35,2704.5299999999997,93.28,2797.81,310.87,-7.09,0.02,87.24
1217,USER_1217,2019-03-12,2019-12-20,2019-12-20,7,15,1784.64,1512.96,51.99,1564.95,223.56,-38.81,0.17,100.86
1218,USER_1218,2016-03-15,2019-12-14,2019-12-15,139,1448,39362.19,35347.31,1261.72,36609.03,263.37,-28.88,0.11,24.41
1219,USER_1219,2016-08-09,2019-05-15,2019-08-24,56,422,7338.610000000001,7003.4800000000005,419.47,7422.95,132.55,-5.98,0.05,16.6
1220,USER_1220,2018-01-30,2019-04-18,2019-04-18,1,8,26.44,26.44,6.0,32.44,32.44,0.0,0.0,3.3
1221,USER_1221,2017-01-03,2019-04-07,2019-07-11,61,502,11077.65,10802.69,515.86,11318.55,185.55,-4.51,0.02,21.52
1222,USER_1222,2018-11-27,2019-04-02,2019-04-03,65,768,12073.33,11673.93,650.32,12324.25,189.6,-6.14,0.03,15.2
1223,USER_1223,2017-03-14,2019-07-05,2019-07-05,8,117,1140.01,1112.5,63.65,1176.15,147.02,-3.44,0.02,9.51
1224,USER_1224,2019-01-01,2019-01-11,2019-06-05,21,185,3474.43,3342.3,159.97,3502.27,166.77,-6.29,0.04,18.07
1225,USER_1225,2019-03-12,2019-12-05,2019-12-05,14,21,2064.47,1940.84,104.18,2045.02,146.07,-8.83,0.06,92.42
1226,USER_1226,2019-05-21,2019-07-02,2019-07-03,26,59,5215.22,5043.91,172.69,5216.6,200.64,-6.59,0.03,85.49
1227,USER_1227,2015-12-29,2019-12-16,2019-12-16,6,14,1007.01,832.79,39.0,871.79,145.3,-29.04,0.2,59.48
1228,USER_1228,2016-09-13,2019-08-25,2019-09-30,16,68,1997.09,1817.73,133.98,1951.71,121.98,-11.21,0.09,26.73
1229,USER_1229,2018-11-20,2019-08-18,2019-08-18,29,770,4687.53,4317.55,305.38,4622.93,159.41,-12.76,0.08,5.61
1230,USER_1230,2019-03-12,2019-07-27,2019-10-27,22,73,2945.44,2841.7799999999997,174.46,3016.24,137.1,-4.71,0.03,38.93
1231,USER_1231,2018-01-02,2019-05-19,2019-05-19,4,15,1429.84,1244.6,30.990000000000002,1275.5900000000001,318.9,-46.31,0.15,82.97
1232,USER_1232,2019-08-06,2019-05-06,2019-11-03,39,259,9272.960000000001,8696.66,247.47,8944.130000000001,229.34,-14.78,0.06,33.58
1233,USER_1233,2018-11-20,2019-11-28,2019-11-28,9,46,2256.1,2024.38,63.480000000000004,2087.86,231.98,-25.75,0.11,44.01
1234,USER_1234,2018-01-30,2019-05-19,2019-12-03,25,109,4545.24,3981.39,162.49,4143.88,165.76,-22.55,0.14,36.53
1235,USER_1235,2016-12-27,2019-12-09,2019-12-09,5,18,513.35,460.96999999999997,75.5,536.47,107.29,-10.48,0.1,25.61
1236,USER_1236,2016-12-27,2019-01-06,2019-06-29,28,133,4429.52,4222.2,204.86,4427.06,158.11,-7.4,0.05,31.75
1237,USER_1237,2018-07-03,2019-01-22,2019-12-22,14,28,3003.53,2789.51,103.98,2893.4900000000002,206.68,-15.29,0.07,99.63
1238,USER_1238,2019-10-22,2019-07-19,2019-12-03,14,138,2738.29,2733.81,195.32,2929.13,209.22,-0.32,0.0,19.81
1239,USER_1239,2019-05-21,2019-06-22,2019-12-28,34,98,8157.21,7373.31,256.45,7629.76,224.4,-23.06,0.1,75.24
1240,USER_1240,2018-11-27,2019-01-31,2019-01-31,2,3,26.51,26.51,13.0,39.510000000000005,19.76,0.0,0.0,8.84
1241,USER_1241,2016-02-02,2019-07-13,2019-07-13,17,305,7465.0,7370.39,116.99,7487.38,440.43,-5.57,0.01,24.17
1242,USER_1242,2016-11-29,2019-02-24,2019-09-02,13,214,2157.44,1964.54,186.77,2151.31,165.49,-14.84,0.09,9.18
1243,USER_1243,2018-11-20,2019-05-30,2019-11-17,33,101,4834.54,4614.43,217.85,4832.28,146.43,-6.67,0.05,45.69
1244,USER_1244,2019-09-10,2019-03-28,2019-08-28,47,573,7516.29,6793.87,445.32,7239.19,154.03,-15.37,0.1,11.86
1245,USER_1245,2018-08-07,2019-04-13,2019-04-13,2,16,178.42,161.79999999999998,21.369999999999997,183.17,91.58,-8.31,0.09,10.11
1246,USER_1246,2018-04-17,2019-01-28,2019-06-22,14,79,2144.81,1813.0800000000002,185.71,1998.79,142.77,-23.69,0.17,22.95
1247,USER_1247,2017-10-24,2019-09-27,2019-09-27,7,45,1122.22,1049.69,62.38,1112.07,158.87,-10.36,0.07,23.33
1248,USER_1248,2016-01-05,2019-03-24,2019-09-20,18,54,2318.63,1969.5900000000001,152.81,2122.4,117.91,-19.39,0.16,36.47
1249,USER_1249,2018-04-17,2019-01-02,2019-01-02,5,8,605.0500000000001,605.0500000000001,32.5,637.5500000000001,127.51,0.0,0.0,75.63
1250,USER_1250,2018-10-23,2019-03-04,2019-08-17,20,89,2489.68,2336.29,128.49,2464.78,123.24,-7.67,0.06,26.25
1251,USER_1251,2017-01-03,2019-04-15,2019-04-15,3,10,1419.0,1352.4499999999998,18.0,1370.4499999999998,456.82,-22.18,0.05,135.24
1252,USER_1252,2019-04-16,2019-11-25,2019-11-25,26,164,7274.07,6829.280000000001,186.99,7016.27,269.86,-17.11,0.06,41.64
1253,USER_1253,2016-12-27,2019-04-19,2019-04-19,1,7,258.95,233.06,16.47,249.53,249.53,-25.89,0.1,33.29
1254,USER_1254,2016-05-24,2019-12-13,2019-12-13,3,9,876.7,870.28,32.480000000000004,902.76,300.92,-2.14,0.01,96.7
1255,USER_1255,2018-01-02,2019-06-04,2019-06-05,38,886,7484.09,6748.03,333.12,7081.15,186.35,-19.37,0.1,7.62
1256,USER_1256,2018-07-03,2019-03-19,2019-08-17,23,267,2865.06,2617.17,207.47,2824.64,122.81,-10.78,0.09,9.8
1257,USER_1257,2018-09-11,2019-06-04,2019-06-04,7,13,1149.27,1054.85,48.99,1103.84,157.69,-13.49,0.09,81.14
1258,USER_1258,2016-12-27,2019-04-19,2019-04-19,7,71,898.5,878.78,55.989999999999995,934.77,133.54,-2.82,0.02,12.38
1259,USER_1259,2015-11-24,2019-07-18,2019-12-20,5,10,898.49,775.47,30.5,805.97,161.19,-24.6,0.15,77.55
1260,USER_1260,2016-11-22,2019-01-15,2019-10-26,6,12,533.32,524.21,49.47,573.6800000000001,95.61,-1.52,0.02,43.68
1261,USER_1261,2017-09-12,2019-11-26,2019-11-26,57,186,11192.94,10627.9,387.98,11015.88,193.26,-9.91,0.05,57.14
1262,USER_1262,2016-01-05,2019-03-19,2019-03-19,6,14,987.5400000000001,958.5000000000001,107.5,1066.0,177.67,-4.84,0.03,68.46
1263,USER_1263,2017-04-18,2019-03-21,2019-09-15,7,21,299.8,253.84,60.69,314.53,44.93,-6.57,0.15,12.09
1264,USER_1264,2019-04-16,2019-06-12,2019-06-12,4,11,293.11,271.24,24.0,295.24,73.81,-5.47,0.07,24.66
1265,USER_1265,2019-01-29,2019-10-01,2019-10-01,14,42,2353.5499999999997,2302.9,78.0,2380.9,170.06,-3.62,0.02,54.83
1266,USER_1266,2017-11-28,2019-12-19,2019-12-20,33,57,6216.4,5574.9,320.24,5895.14,178.64,-19.44,0.11,97.81
1267,USER_1267,2017-11-28,2019-01-03,2019-12-10,106,847,19703.84,18059.83,906.89,18966.72,178.93,-15.51,0.09,21.32
1268,USER_1268,2016-03-15,2019-10-26,2019-10-26,14,106,2906.49,2842.52,92.92,2935.44,209.67,-4.57,0.02,26.82
1269,USER_1269,2018-03-13,2019-12-21,2019-12-22,8,12,1113.3,908.5400000000001,52.0,960.5400000000001,120.07,-25.59,0.21,75.71
1270,USER_1270,2015-12-29,2019-03-17,2019-05-22,9,106,1747.8,1653.49,115.88,1769.3700000000001,196.6,-10.48,0.05,15.6
1271,USER_1271,2019-08-06,2019-05-17,2019-05-17,1,97,282.02,245.53,6.0,251.53,251.53,-36.49,0.15,2.53
1272,USER_1272,2018-11-20,2019-06-06,2019-06-06,4,14,388.59000000000003,367.8,30.990000000000002,398.79,99.7,-5.2,0.05,26.27
1273,USER_1273,2017-12-26,2019-04-13,2019-05-23,6,19,564.36,563.84,64.16,628.0,104.67,-0.09,0.0,29.68
1274,USER_1274,2017-08-08,2019-04-21,2019-04-22,29,249,5865.47,5654.24,194.97,5849.21,201.7,-7.28,0.04,22.71
1275,USER_1275,2016-11-29,2019-11-12,2019-11-12,2,39,369.14,358.23,12.0,370.22999999999996,185.11,-5.45,0.03,9.19
1276,USER_1276,2016-07-05,2019-01-25,2019-01-25,2,2,177.84,160.92999999999998,13.0,173.92999999999998,86.96,-8.46,0.1,80.46
1277,USER_1277,2015-10-27,2019-01-03,2019-01-03,4,10,620.82,586.77,26.0,612.77,153.19,-8.51,0.06,58.68
1278,USER_1278,2017-03-14,2019-06-09,2019-06-09,17,457,2809.32,2686.43,161.76,2848.19,167.54,-7.23,0.04,5.88
1279,USER_1279,2016-03-15,2019-01-31,2019-01-31,2,162,1290.94,1257.71,13.0,1270.71,635.36,-16.62,0.03,7.76
1280,USER_1280,2017-09-12,2019-08-09,2019-08-09,23,186,3986.41,3637.78,243.20000000000002,3880.98,168.74,-15.16,0.09,19.56
1281,USER_1281,2018-04-17,2019-12-12,2019-12-12,2,4,224.31999999999996,157.02,12.5,169.52,84.76,-33.65,0.4,39.26
1282,USER_1282,2019-01-29,2019-01-26,2019-01-26,6,107,1419.98,1346.81,119.21,1466.02,244.34,-12.2,0.05,12.59
1283,USER_1283,2016-07-05,2019-08-20,2019-08-21,14,40,1945.82,1854.1299999999999,84.0,1938.1299999999999,138.44,-6.55,0.05,46.35
1284,USER_1284,2015-12-01,2019-01-09,2019-01-09,2,23,179.82999999999998,174.39,170.01,344.4,172.2,-2.72,0.02,7.58
1285,USER_1285,2017-11-21,2019-04-20,2019-09-19,25,312,6778.68,6442.95,260.44,6703.39,268.14,-13.43,0.05,20.65
1286,USER_1286,2017-05-23,2019-06-20,2019-11-30,26,91,5071.08,4666.05,252.96,4919.01,189.19,-15.58,0.08,51.28
1287,USER_1287,2017-11-28,2019-01-25,2019-08-31,39,105,5623.47,5241.43,329.13,5570.56,142.83,-9.8,0.07,49.92
1288,USER_1288,2017-10-24,2019-07-24,2019-07-24,17,709,3547.02,3393.41,130.44,3523.85,207.29,-9.04,0.04,4.79
1289,USER_1289,2017-11-28,2019-03-24,2019-11-03,42,133,6358.39,5668.53,336.25,6004.78,142.97,-16.43,0.11,42.62
1290,USER_1290,2017-12-26,2019-07-13,2019-07-13,11,35,857.09,839.4,66.0,905.4,82.31,-1.61,0.02,23.98
1291,USER_1291,2016-10-25,2019-03-08,2019-03-08,28,338,4925.43,4266.14,333.76,4599.9,164.28,-23.55,0.14,12.62
1292,USER_1292,2016-08-09,2019-09-25,2019-09-25,56,409,12704.46,11512.52,520.29,12032.81,214.87,-21.28,0.1,28.15
1293,USER_1293,2017-08-08,2019-12-01,2019-12-02,19,35,4254.92,3729.63,136.49,3866.12,203.48,-27.65,0.14,106.56
1294,USER_1294,2018-01-30,2019-09-07,2019-09-07,33,442,7235.13,6365.95,317.7,6683.650000000001,202.53,-26.34,0.13,14.4
1295,USER_1295,2017-10-24,2019-05-17,2019-10-09,104,458,18495.68,16970.32,809.39,17779.71,170.96,-14.67,0.09,37.05
1296,USER_1296,2019-05-21,2019-03-19,2019-03-19,1,1,130.9,130.9,6.5,137.4,137.4,0.0,0.0,130.9
1297,USER_1297,2018-07-03,2019-05-11,2019-05-11,22,175,2646.6400000000003,2555.76,211.96,2767.7200000000003,125.81,-4.13,0.03,14.6
1298,USER_1298,2017-05-23,2019-12-01,2019-12-01,46,285,6472.41,5652.97,387.41,6040.38,131.31,-17.81,0.14,19.83
1299,USER_1299,2017-11-28,2019-07-08,2019-11-29,12,25,2636.58,2490.26,95.47,2585.73,215.48,-12.19,0.06,99.61
1300,USER_1300,2018-11-20,2019-06-03,2019-08-17,9,16,1339.3000000000002,1197.57,67.99,1265.56,140.62,-15.75,0.11,74.85
1301,USER_1301,2018-07-03,2019-06-12,2019-06-12,1,1,18.87,13.21,6.0,19.21,19.21,-5.66,0.29,13.21
1302,USER_1302,2017-03-14,2019-07-28,2019-07-28,24,465,4227.78,4159.43,196.92,4356.35,181.51,-2.85,0.02,8.95
1303,USER_1303,2017-01-31,2019-01-12,2019-01-12,4,9,641.66,627.14,26.0,653.14,163.28,-3.63,0.02,69.68
1304,USER_1304,2019-07-02,2019-10-05,2019-10-05,1,1,16.04,14.44,6.0,20.439999999999998,20.44,-1.6,0.08,14.44
1305,USER_1305,2018-11-27,2019-04-18,2019-04-18,5,91,997.6500000000001,986.9300000000001,43.370000000000005,1030.3000000000002,206.06,-2.14,0.01,10.85
1306,USER_1306,2019-10-22,2019-04-10,2019-06-20,5,16,275.16,259.31,32.0,291.31,58.26,-3.17,0.05,16.21
1307,USER_1307,2017-01-31,2019-01-29,2019-06-21,6,239,1741.53,1708.38,37.5,1745.88,290.98,-5.52,0.02,7.15
1308,USER_1308,2016-12-27,2019-04-18,2019-04-18,1,36,367.4,347.4,6.0,353.4,353.4,-20.0,0.06,9.65
1309,USER_1309,2016-09-13,2019-12-18,2019-12-18,19,55,5275.99,4823.139999999999,168.43,4991.57,262.71,-23.83,0.09,87.69
1310,USER_1310,2019-01-01,2019-10-10,2019-10-11,38,71,8384.47,8046.7300000000005,223.41,8270.14,217.64,-8.89,0.04,113.33
1311,USER_1311,2019-10-22,2019-03-04,2019-03-04,5,14,452.33,417.3,32.5,449.8,89.96,-7.01,0.08,29.81
1312,USER_1312,2018-07-03,2019-03-22,2019-12-04,26,267,5606.42,4821.36,255.69,5077.05,195.27,-30.19,0.15,18.06
1313,USER_1313,2018-09-11,2019-04-05,2019-04-05,3,52,1144.72,1081.89,79.00999999999999,1160.9,386.97,-20.94,0.05,20.81
1314,USER_1314,2019-09-10,2019-03-04,2019-10-23,28,132,3479.19,3308.76,224.64,3533.4,126.19,-6.09,0.05,25.07
1315,USER_1315,2016-09-13,2019-03-13,2019-03-13,6,182,1171.31,1035.64,93.63,1129.27,188.21,-22.61,0.12,5.69
1316,USER_1316,2016-11-29,2019-01-25,2019-12-27,22,143,3694.11,3316.67,164.45,3481.12,158.23,-17.16,0.11,23.19
1317,USER_1317,2019-05-21,2019-01-14,2019-09-11,38,564,7631.8,6937.37,324.62,7261.99,191.1,-18.27,0.1,12.3
1318,USER_1318,2016-01-05,2019-03-05,2019-06-21,6,40,552.35,457.68,49.47,507.15,84.52,-15.78,0.19,11.44
1319,USER_1319,2018-11-20,2019-06-08,2019-06-08,15,44,3104.73,2855.16,90.5,2945.66,196.38,-16.64,0.08,64.89
1320,USER_1320,2019-10-22,2019-04-23,2019-08-01,4,9,1075.52,993.76,95.7,1089.46,272.36,-20.44,0.08,110.42
1321,USER_1321,2018-01-30,2019-04-19,2019-04-19,2,3,43.620000000000005,41.38,12.0,53.38,26.69,-1.12,0.04,13.79
1322,USER_1322,2017-08-08,2019-04-17,2019-04-17,3,57,624.28,618.78,18.0,636.78,212.26,-1.83,0.01,10.86
1323,USER_1323,2017-07-04,2019-03-29,2019-03-29,18,165,2607.33,2379.9700000000003,136.77,2516.74,139.82,-12.63,0.09,14.42
1324,USER_1324,2019-08-06,2019-08-04,2019-08-04,1,3,26.4,23.89,6.5,30.39,30.39,-2.51,0.08,7.96
1325,USER_1325,2016-03-15,2019-09-20,2019-09-20,16,492,3373.3,2906.67,109.98,3016.65,188.54,-29.16,0.15,5.91
1326,USER_1326,2019-05-21,2019-10-05,2019-10-05,6,12,563.67,523.3199999999999,36.0,559.3199999999999,93.22,-6.73,0.07,43.61
1327,USER_1327,2017-08-08,2019-03-20,2019-03-20,1,1,57.81,57.81,6.5,64.31,64.31,0.0,0.0,57.81
1328,USER_1328,2019-01-01,2019-04-01,2019-11-03,49,146,6265.22,5606.58,402.32,6008.9,122.63,-13.44,0.11,38.4
1329,USER_1329,2017-05-23,2019-09-12,2019-10-23,6,286,1358.1699999999998,1207.02,36.0,1243.02,207.17,-25.19,0.12,4.22
1330,USER_1330,2019-03-12,2019-01-17,2019-01-17,11,127,2032.42,1940.0,106.3,2046.3,186.03,-8.4,0.05,15.28
1331,USER_1331,2015-12-01,2019-03-20,2019-10-30,28,163,7398.320000000001,7050.88,274.28,7325.16,261.61,-12.41,0.05,43.26
1332,USER_1332,2019-04-16,2019-05-31,2019-08-16,2,177,750.5,642.93,22.86,665.79,332.9,-53.79,0.16,3.63
1333,USER_1333,2016-11-22,2019-08-17,2019-08-17,8,108,1174.78,1133.8,108.07,1241.8700000000001,155.23,-5.12,0.03,10.5
1334,USER_1334,2016-05-24,2019-06-18,2019-09-30,17,93,2578.54,2484.8900000000003,116.0,2600.8900000000003,152.99,-5.51,0.04,26.72
1335,USER_1335,2016-10-25,2019-06-12,2019-06-12,1,2,173.8,173.8,6.0,179.8,179.8,0.0,0.0,86.9
1336,USER_1336,2016-02-02,2019-01-30,2019-11-14,56,538,8668.89,8322.28,621.06,8943.34,159.7,-6.19,0.04,15.47
1337,USER_1337,2016-02-02,2019-01-13,2019-01-13,7,14,960.3300000000002,909.6,74.96000000000001,984.56,140.65,-7.25,0.05,64.97
1338,USER_1338,2017-03-14,2019-10-06,2019-10-06,23,269,4373.16,4202.28,244.85999999999999,4447.14,193.35,-7.43,0.04,15.62
1339,USER_1339,2017-01-31,2019-09-28,2019-09-28,9,29,2297.4500000000003,1796.8899999999999,81.97,1878.8600000000001,208.76,-55.62,0.27,61.96
1340,USER_1340,2019-01-29,2019-11-02,2019-11-02,10,180,2322.71,2235.17,60.0,2295.17,229.52,-8.75,0.04,12.42
1341,USER_1341,2019-03-12,2019-02-04,2019-09-27,41,113,7637.67,7240.92,294.33,7535.25,183.79,-9.68,0.05,64.08
1342,USER_1342,2016-12-27,2019-04-24,2019-06-25,15,46,2122.31,1982.6,96.48,2079.08,138.61,-9.31,0.07,43.1
1343,USER_1343,2019-07-02,2019-02-16,2019-11-23,46,108,10662.73,9956.53,326.67,10283.2,223.55,-15.35,0.07,92.19
1344,USER_1344,2018-10-23,2019-05-16,2019-10-14,60,458,10096.99,9631.11,486.0,10117.11,168.62,-7.76,0.05,21.03
1345,USER_1345,2019-01-01,2019-08-10,2019-08-10,7,76,525.5,512.04,147.76,659.8,94.26,-1.92,0.02,6.74
1346,USER_1346,2018-11-27,2019-01-24,2019-01-24,5,39,699.5,696.2900000000001,166.2,862.49,172.5,-0.64,0.0,17.85
1347,USER_1347,2018-01-02,2019-01-02,2019-02-04,3,178,918.91,837.33,19.5,856.83,285.61,-27.19,0.1,4.7
1348,USER_1348,2016-11-22,2019-08-14,2019-12-11,76,428,14559.39,13594.35,590.46,14184.81,186.64,-12.7,0.07,31.76
1349,USER_1349,2018-03-13,2019-03-17,2019-03-18,11,42,1364.45,1234.91,241.93,1476.8400000000001,134.26,-11.78,0.09,29.4
1350,USER_1350,2017-07-04,2019-04-18,2019-04-18,2,96,2167.92,2058.3599999999997,12.0,2070.3599999999997,1035.18,-54.78,0.05,21.44
1351,USER_1351,2018-11-27,2019-02-06,2019-05-08,4,16,858.5500000000001,837.9300000000001,121.79,959.7200000000001,239.93,-5.16,0.02,52.37
1352,USER_1352,2016-11-22,2019-06-12,2019-06-12,1,61,422.9,348.95,12.99,361.94,361.94,-73.95,0.2,5.72
1353,USER_1353,2017-03-14,2019-04-23,2019-04-26,51,403,8101.11,7963.14,369.48,8332.62,163.38,-2.71,0.02,19.76
1354,USER_1354,2018-10-23,2019-01-27,2019-04-20,16,96,3621.47,3454.41,200.23,3654.64,228.42,-10.44,0.05,35.98
1355,USER_1355,2018-01-30,2019-01-11,2019-12-14,263,2626,51224.63,47771.7,2338.47,50110.17,190.53,-13.13,0.07,18.19
1356,USER_1356,2017-11-28,2019-06-22,2019-12-15,5,31,191.07999999999998,182.51999999999998,40.22,222.73999999999998,44.55,-1.71,0.04,5.89
1357,USER_1357,2019-03-12,2019-08-14,2019-08-14,2,24,1559.12,1391.79,18.990000000000002,1410.78,705.39,-83.66,0.12,57.99
1358,USER_1358,2019-01-01,2019-01-01,2019-01-26,177,1133,38520.24,37377.56,1749.28,39126.840000000004,221.06,-6.46,0.03,32.99
1359,USER_1359,2018-11-27,2019-01-17,2019-01-17,9,45,1551.98,1538.44,82.0,1620.44,180.05,-1.5,0.01,34.19
1360,USER_1360,2015-11-24,2019-04-12,2019-06-20,4,7,597.7,500.13,37.989999999999995,538.12,134.53,-24.39,0.18,71.45
1361,USER_1361,2016-12-27,2019-02-22,2019-10-10,28,893,5037.27,4571.74,321.22,4892.96,174.75,-16.63,0.1,5.12
1362,USER_1362,2015-12-01,2019-03-09,2019-03-09,30,109,3622.15,3235.79,288.94,3524.73,117.49,-12.88,0.11,29.69
1363,USER_1363,2016-11-29,2019-10-13,2019-10-13,6,12,947.27,925.38,49.989999999999995,975.37,162.56,-3.65,0.02,77.11
1364,USER_1364,2018-07-03,2019-09-27,2019-09-27,8,13,1127.4,957.28,48.0,1005.28,125.66,-21.27,0.17,73.64
1365,USER_1365,2015-10-27,2019-02-23,2019-12-11,23,53,4318.2,4021.2599999999998,148.45,4169.71,181.29,-12.91,0.07,75.87
1366,USER_1366,2019-01-01,2019-05-01,2019-06-28,23,213,5349.95,5079.29,221.38,5300.67,230.46,-11.77,0.05,23.85
1367,USER_1367,2015-10-27,2019-03-19,2019-03-19,6,17,665.6700000000001,548.05,147.51,695.56,115.93,-19.6,0.17,32.24
1368,USER_1368,2016-08-09,2019-03-27,2019-03-27,1,1,23.59,23.59,30.0,53.59,53.59,0.0,0.0,23.59
1369,USER_1369,2017-10-24,2019-01-12,2019-01-12,4,41,1179.46,1115.61,55.46,1171.07,292.77,-15.96,0.05,27.21
1370,USER_1370,2019-01-01,2019-04-24,2019-04-24,10,46,2026.19,1907.9099999999999,69.61,1977.52,197.75,-11.83,0.06,41.48
1371,USER_1371,2016-11-29,2019-02-02,2019-12-05,54,241,9807.32,8912.59,417.65,9330.24,172.78,-16.57,0.1,36.98
1372,USER_1372,2016-11-29,2019-06-27,2019-10-31,7,67,946.46,902.85,64.14,966.99,138.14,-6.23,0.05,13.48
1373,USER_1373,2016-08-09,2019-10-05,2019-10-05,9,15,1175.23,1095.03,54.5,1149.53,127.73,-8.91,0.07,73.0
1374,USER_1374,2017-09-12,2019-05-18,2019-10-02,40,431,8105.88,7697.62,324.67,8022.29,200.56,-10.21,0.05,17.86
1375,USER_1375,2016-11-29,2019-04-07,2019-11-30,56,284,11224.9,10487.72,383.46999999999997,10871.19,194.13,-13.16,0.07,36.93
1376,USER_1376,2018-04-17,2019-01-06,2019-03-26,33,208,6061.14,5714.77,281.65,5996.42,181.71,-10.5,0.06,27.47
